COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
SLOVAKIA,2019-01-30,269.38709677419354,241.1290322580645,10045.117647058823,9400.48,53.32142857142857,33.25806451612903,64.2258064516129,"",326.03225806451616,206.48387096774192,184.33332994249133,146.6315789473684,1,1,1,0,0,0
MOLDOVA,2019-09-08,710.0588235294117,483.3529411764706,10210.5625,10046.875,88.94117647058823,40.6,64.13333333333334,"",854.1176470588235,574.9411764705883,"","",0,0,0,0,0,0
AFGHANISTAN,2019-04-17,590.3333333333334,495.8333333333333,10110.666666666666,7749.0,120.0,31.0,104.66666666666667,181.0,678.3333333333334,504.6666666666667,81.0,"",1,1,1,0,1,0
PAKISTAN,2019-04-04,810.4166666666666,557.7777777777778,10076.333333333334,9280.130434782608,31.944444444444443,25.444444444444443,68.0,"",950.3055555555555,673.1388888888889,"","",0,1,0,0,0,0
SOUTH AFRICA,2019-03-27,685.1385542168674,545.5272727272727,10177.883720930233,9363.096153846154,128.54166666666666,48.7710843373494,91.31901840490798,170.0,831.843373493976,581.6084337349398,11.868421052631579,"",1,1,0,0,0,0
SAUDI ARABIA,2019-10-28,783.78125,541.3125,10090.4,9318.464285714286,58.71875,57.96875,116.1875,"",890.65625,674.65625,"","",1,1,0,0,0,0
NEW CALEDONIA,2019-11-14,747.25,607.75,10145.6,10105.4,110.75,79.57142857142857,119.14285714285714,211.66666666666666,834.25,665.375,"","",0,0,0,0,0,0
UGANDA,2019-03-18,750.0,630.0,"","",78.0,39.0,84.5,"",817.0,613.5,55.0,"",1,0,0,0,0,0
KAZAKHSTAN,2019-05-09,685.2705882352941,406.95151515151514,10149.5,9712.1875,139.36263736263737,63.546875,104.03125,213.66666666666666,836.7882352941176,516.5705882352942,0.0,7.428571428571429,1,1,0,0,1,0
TURKS AND CAICOS ISLANDS,2019-05-30,821.0,750.5,"","",61.5,79.0,145.5,"",869.0,761.0,"","",0,1,0,0,0,0
MALAYSIA,2019-11-16,803.3448275862069,753.7931034482758,10107.263157894737,9995.388888888889,61.48148148148148,29.275862068965516,76.86206896551724,"",889.0344827586207,747.7586206896551,82.76923076923077,"",1,1,0,0,1,0
NIUE,2019-08-09,761.0,721.0,10154.0,"",155.0,50.0,111.0,"",824.0,691.0,1.0,"",0,0,0,0,0,0
PARAGUAY,2019-10-16,680.5,621.85,10167.5,9972.75,107.2,42.3,70.85,"",767.05,611.25,9.62500011920929,"",1,1,0,0,1,0
ITALY,2019-04-20,586.0564516129032,422.6693548387097,10256.0,9715.25925925926,66.84905660377359,66.26890756302521,117.45299145299145,270.25,674.0403225806451,476.758064516129,0.07575757575757576,240.33333333333334,1,0,0,0,0,0
GUAM,2019-08-19,803.6666666666666,750.0,10082.0,9936.5,93.5,50.333333333333336,110.0,"",867.3333333333334,756.6666666666666,30.000001907348633,"",0,1,0,0,0,0
ZAIRE,2019-07-09,731.2,608.0,"","",32.8,68.0,136.0,"",795.2,651.2,"","",0,1,0,0,1,0
GABON,2019-11-12,786.6,729.2,10092.0,9839.5,58.1,30.75,90.0,"",839.2,719.8,169.0,"",1,1,0,0,1,0
MALI,2019-09-16,822.9230769230769,747.4615384615385,10100.181818181818,9816.0,61.38461538461539,40.61538461538461,92.66666666666667,270.0,923.0,748.8461538461538,60.666666666666664,"",0,1,0,0,1,0
BELARUS,2019-03-23,391.2258064516129,235.16129032258064,10249.57142857143,10039.392857142857,118.24137931034483,56.354838709677416,87.74193548387096,178.4,497.741935483871,292.0967741935484,0.0,"",0,1,0,0,0,0
EL SALVADOR,2019-07-06,864.0,684.6666666666666,"","",66.0,34.166666666666664,65.5,"",949.6666666666666,737.6666666666666,"","",0,0,0,0,0,0
GHANA,2019-04-14,849.9047619047619,742.8095238095239,10106.714285714286,"",87.52380952380952,30.952380952380953,60.0,"",952.047619047619,770.6666666666666,"","",0,1,0,0,1,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-03-07,467.5,421.0,9929.0,9928.0,"",102.5,189.5,"",502.5,410.0,"","",0,0,0,0,0,0
KENYA,2019-10-07,712.5,599.4545454545455,10128.333333333334,"",155.36363636363637,56.36363636363637,101.76190476190476,"",795.0,627.8636363636364,62.083333333333336,"",0,1,0,0,1,0
WESTERN SAHARA,2019-03-28,665.6666666666666,560.3333333333334,10175.5,10167.0,49.0,64.33333333333333,107.66666666666667,97.0,743.6666666666666,584.6666666666666,"","",0,0,0,0,0,0
NIUE,2019-04-09,789.0,762.0,"","",155.0,26.0,70.0,"",878.0,698.0,"","",0,1,0,0,0,0
LAOS,2019-11-26,729.8571428571429,629.7857142857143,10155.0,9647.846153846154,39.84615384615385,32.833333333333336,58.916666666666664,"",836.5714285714286,612.7142857142857,"","",1,0,0,0,0,0
GERMANY,2019-08-05,693.6666666666666,571.0289855072464,10110.375,"",60.89855072463768,48.56521739130435,105.3768115942029,212.0,787.8985507246376,594.6376811594203,2.6666666666666665,"",1,1,0,0,1,0
MALAYSIA,2019-10-22,797.1724137931035,758.8965517241379,10088.736842105263,9976.222222222223,58.888888888888886,26.79310344827586,69.79310344827586,195.5,871.551724137931,748.9310344827586,66.8,"",0,1,0,0,1,0
GUINEA,2019-06-28,813.0,757.0,"","",61.0,64.0,99.0,"",869.0,734.0,130.0,"",0,1,0,0,1,0
LESOTHO,2019-04-30,600.0,459.0,"","",62.0,14.0,60.0,"",680.0,446.0,"","",0,0,0,0,0,0
GUINEA-BISSAU,2019-07-10,835.0,755.0,"","",62.0,62.0,120.0,"",896.0,770.0,"","",0,0,0,0,0,0
GABON,2019-08-16,778.2222222222222,707.4444444444445,10139.5,9886.5,61.44444444444444,59.5,92.25,"",818.4444444444445,729.5555555555555,24.0,"",0,0,0,0,0,0
AZERBAIJAN,2019-05-24,705.9090909090909,557.5454545454545,10131.666666666666,9718.833333333334,97.1,48.18181818181818,92.72727272727273,"",814.8181818181819,605.5454545454545,390.6666666666667,"",0,1,0,0,1,0
BERMUDA,2019-12-02,704.0,644.0,"","",65.0,205.0,311.0,"",745.0,622.0,6.0,"",0,1,0,0,0,0
CHINA,2019-07-09,722.7329974811083,614.3080808080808,10041.980066445183,9076.230538922156,115.51785714285714,46.045685279187815,80.81218274111676,211.5,800.7531486146096,645.7984886649874,58.59024395361179,"",1,1,1,0,1,0
BRAZIL,2019-11-15,769.6456211812628,647.0389344262295,10099.759213759215,9626.317191283293,62.97115384615385,43.1198347107438,90.22410147991543,187.904,867.3665987780041,694.8839103869653,30.73333307902018,"",1,1,0,0,1,0
NAMIBIA,2019-08-27,670.6666666666666,204.4,10214.0,8788.2,187.0,48.8,93.53333333333333,"",845.1333333333333,493.3333333333333,"","",0,0,0,0,0,0
GHANA,2019-12-26,836.1666666666666,639.3333333333334,10107.444444444445,"",53.833333333333336,25.666666666666668,52.111111111111114,"",943.5555555555555,725.7222222222222,"","",0,0,0,0,0,0
ST. HELENA,2019-12-13,642.5,570.3333333333334,10166.0,9984.333333333334,249.66666666666666,115.0,161.25,"",694.25,610.75,5.0,"",0,1,0,0,0,0
MALTA,2019-08-07,810.0,719.0,"","",63.0,70.0,130.0,"",891.0,723.0,"","",0,0,0,0,0,0
NETHERLANDS,2019-06-05,830.0,754.5,10132.0,10129.0,69.0,125.5,165.5,223.0,873.5,802.5,2.0,"",0,0,0,0,0,0
CAMEROON,2019-02-14,816.2,491.4,"","",28.0,50.4,84.0,"",906.8,687.2,"","",0,1,0,0,1,0
MOZAMBIQUE,2019-06-02,695.1538461538462,605.7692307692307,10189.0,"",114.46153846153847,57.0,91.33333333333333,"",792.5384615384615,604.0,19.5,"",0,1,0,0,0,0
COLOMBIA,2019-10-22,751.0,690.0,10106.833333333334,9271.333333333334,62.82142857142857,42.214285714285715,91.85714285714286,"",827.75,679.25,37.705882352941174,"",1,1,0,0,1,0
ESTONIA,2019-04-03,429.625,225.375,10231.3,10184.4,168.4090909090909,79.82608695652173,122.8695652173913,321.0,532.8333333333334,311.25,0.0,"",0,0,0,0,0,0
REUNION AND ASSOCIATED ISLANDS,2019-07-07,739.0,639.0,"","",68.0,70.0,120.5,"",797.0,687.0,"","",0,0,0,0,0,0
MAURITIUS,2019-10-28,784.1666666666666,702.1666666666666,10113.8,9641.0,124.16666666666667,57.333333333333336,88.16666666666667,"",859.3333333333334,719.0,"","",0,1,0,0,0,0
BAHRAIN,2019-01-26,714.0,509.0,"","",50.0,59.0,99.0,"",829.0,669.0,"","",0,0,0,0,0,0
GHANA,2019-08-11,788.0,716.5263157894736,10154.578947368422,"",89.42105263157895,40.526315789473685,70.57894736842105,"",864.9473684210526,728.2105263157895,15.2,"",0,1,0,0,0,0
SLOVAKIA,2019-11-20,449.3225806451613,404.96774193548384,10172.764705882353,9545.72,118.28571428571429,57.03225806451613,97.51612903225806,"",509.8709677419355,382.5806451612903,1.0,80.5,1,1,1,0,0,0
SYRIA,2019-09-02,844.8333333333334,588.0,10063.6,9394.0,89.0,65.66666666666667,129.66666666666666,"",948.5,704.6666666666666,"","",0,0,0,0,0,0
MONTSERRAT,2019-12-05,813.0,741.0,"","",62.0,147.0,181.0,"",842.0,788.0,"","",0,0,0,0,0,0
SURINAME,2019-01-30,793.0,743.3333333333334,10128.333333333334,"",86.0,65.33333333333333,113.0,"",853.3333333333334,768.3333333333334,6.0,"",0,1,0,0,0,0
ZIMBABWE,2019-12-19,803.3333333333334,515.3333333333334,"","",85.33333333333333,65.0,92.66666666666667,200.0,923.0,650.0,"","",0,0,0,0,0,0
SPAIN,2019-09-22,730.5833333333334,651.6666666666666,10179.666666666666,9459.5,98.0909090909091,77.08333333333333,144.33333333333334,224.25,797.75,671.75,"","",1,1,0,0,0,0
ST. PIERRE AND MIQUELON,2019-10-12,485.0,465.0,10283.0,10274.0,90.0,160.0,260.0,369.0,504.0,464.0,"","",0,1,0,0,0,0
TURKMENISTAN,2019-09-14,715.1304347826087,437.2173913043478,10181.5,9981.2,81.30434782608695,52.714285714285715,87.66666666666667,"",845.7391304347826,585.5652173913044,0.0,"",0,0,0,0,0,0
ARUBA,2019-11-21,839.0,750.0,10114.0,10110.0,173.0,82.0,111.0,"",891.0,770.0,"","",0,0,0,0,0,0
BENIN,2019-12-13,801.5,581.1666666666666,10112.0,9834.833333333334,53.0,40.833333333333336,76.5,"",924.6666666666666,693.1666666666666,"","",0,0,0,0,1,0
AUSTRIA,2019-03-17,465.53435114503816,320.85496183206106,10091.380952380952,9176.808333333332,169.6,64.85496183206106,157.87022900763358,345.6341463414634,625.7786259541984,314.5496183206107,0.20930232558139536,497.0,1,1,1,0,0,0
SOMALIA,2019-05-21,836.3333333333334,714.3333333333334,"","",91.33333333333333,115.66666666666667,157.66666666666666,"",878.0,763.3333333333334,"","",0,1,0,0,0,0
KAZAKHSTAN,2019-09-21,620.4767441860465,396.76331360946745,10129.357664233577,9694.857142857143,107.44615384615385,64.06451612903226,106.23387096774194,"",768.9476744186046,481.5174418604651,0.0,"",0,1,0,0,1,0
CUBA,2019-12-01,738.3333333333334,650.0833333333334,10150.333333333334,10103.0,57.0,59.916666666666664,101.75,299.0,843.3333333333334,651.3333333333334,"","",0,0,0,0,0,0
MACEDONIA,2019-09-21,551.45,350.45,10253.1,9511.066666666668,115.05,40.0,59.2,"",698.9,404.1,"","",0,0,0,0,0,0
HONDURAS,2019-04-11,806.9333333333333,695.7333333333333,10100.7,9642.333333333334,61.53333333333333,47.0,108.0,225.5,905.9333333333333,702.2,19.25,"",1,1,0,0,1,0
HAITI,2019-12-12,812.5,680.5,"","",55.5,73.5,130.0,"",869.0,770.0,"","",0,0,0,0,0,0
COTE D'IVOIRE,2019-10-10,778.7857142857143,739.9285714285714,10094.0,9852.23076923077,59.42857142857143,32.42857142857143,101.9,"",859.5714285714286,726.2142857142857,15.5,"",0,1,0,0,1,0
BURUNDI,2019-04-17,788.0,671.0,"","",72.0,22.0,99.0,"",896.0,662.0,"","",0,0,0,0,1,0
MONGOLIA,2019-04-03,462.241935483871,141.43548387096774,10190.147540983606,8638.27868852459,276.7741935483871,97.55,159.0,291.0,611.4516129032259,267.61290322580646,"",4.0,0,1,0,0,0,0
ITALY,2019-10-26,626.8153846153846,540.9076923076923,10221.444444444445,9678.758620689656,61.20754716981132,53.49193548387097,96.65040650406505,295.1666666666667,714.5,548.0615384615385,11.027027027027026,"",1,1,0,0,1,0
COTE D'IVOIRE,2019-12-17,800.8571428571429,710.1428571428571,10095.076923076924,9854.23076923077,48.42857142857143,19.357142857142858,62.2,"",900.5,706.5,"","",1,0,0,0,1,0
CAMBODIA,2019-05-24,845.5,768.5,"","",57.0,43.0,149.5,"",959.0,770.0,"","",0,1,0,0,1,0
BOLIVIA,2019-04-02,762.0,701.6774193548387,10100.869565217392,9464.037037037036,87.58064516129032,46.645161290322584,109.93333333333334,300.0,833.1612903225806,681.9677419354839,28.071428843906947,4.0,1,1,0,0,1,0
BURUNDI,2019-05-04,767.0,696.0,"","",75.0,46.0,200.0,"",860.0,689.0,"","",0,1,0,0,0,0
CROATIA,2019-07-23,811.5,598.0714285714286,10179.129032258064,9931.14705882353,155.33333333333334,54.75609756097561,101.60975609756098,299.0,899.5952380952381,688.3095238095239,7.5,"",1,0,0,0,0,0
GHANA,2019-09-16,803.2727272727273,746.0,10121.42857142857,"",87.4090909090909,37.0,62.09090909090909,"",875.5,744.8636363636364,25.333333333333332,"",1,1,0,0,1,0
WESTERN SAMOA,2019-10-01,808.5,730.0,10131.5,"",100.5,82.0,181.0,"",889.5,749.5,"","",0,0,0,0,0,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-12-05,789.0,761.0,"",10026.0,130.0,27.0,60.0,"",860.0,750.0,79.0,"",0,1,0,0,0,0
NAMIBIA,2019-10-14,759.0625,456.6875,10159.5,8988.363636363636,154.5,64.5,138.125,190.0,919.375,653.4375,3.0,"",0,1,0,0,0,0
BARBADOS,2019-04-29,821.0,711.0,10146.0,10069.0,97.0,129.0,159.0,"",878.0,777.0,"","",0,0,0,0,0,0
GEORGIA,2019-08-03,728.1538461538462,590.8461538461538,10077.142857142857,9588.375,127.0,67.08333333333333,118.66666666666667,200.0,835.0769230769231,624.9230769230769,14.333333333333334,"",1,1,0,0,1,0
PITCAIRN ISLANDS,2019-11-07,702.0,691.0,10158.0,9845.0,"",81.0,120.0,"",754.0,673.0,1.0,"",0,0,0,0,0,0
SOLOMON ISLANDS,2019-10-07,819.6,768.0,10095.8,"",106.4,42.6,75.8,"",882.0,763.4,16.0,"",0,1,0,0,0,0
ANTARCTICA,2019-12-23,184.17142857142858,196.67567567567568,9862.355555555556,9037.6875,114.9,118.6923076923077,179.1904761904762,295.2,232.62857142857143,137.24285714285713,5.444444444444445,158.4,0,1,1,0,0,0
EUROPA ISLAND,2019-04-04,794.0,700.0,10124.0,"","",51.0,89.0,179.0,858.0,732.0,"","",0,0,0,0,0,0
ANGOLA,2019-02-11,797.3636363636364,666.9,"","",65.36363636363636,65.9090909090909,104.7,"",859.0,717.6363636363636,"","",0,1,0,0,1,0
JAPAN,2019-07-29,824.1434262948208,754.74,10111.45806451613,9992.266233766233,86.80912863070539,58.50199203187251,107.716,240.0,892.3386454183267,766.76,10.854545471884988,"",1,1,0,0,1,0
GRENADA,2019-04-19,810.0,729.0,10142.0,10132.0,78.0,131.0,200.0,"",862.0,781.0,"","",0,0,0,0,0,0
SEYCHELLES,2019-06-30,796.0,751.0,10106.0,"",86.0,113.0,220.0,321.0,831.0,748.0,39.0,"",0,1,0,0,0,0
SOLOMON ISLANDS,2019-11-19,819.2,760.2,10077.0,"",101.0,30.8,82.2,"",888.6,751.6,12.666666666666666,"",0,1,0,0,1,0
NETHERLANDS ANTILLES,2019-11-12,834.5,726.0,10118.0,10110.0,85.0,107.25,147.25,223.0,888.5,794.0,0.0,"",0,1,0,0,0,0
ZAIRE,2019-04-27,823.0,693.25,"","",54.5,48.25,90.0,"",896.0,729.5,"","",0,0,0,0,1,0
BULGARIA,2019-01-12,268.6875,195.4375,10162.0,9308.0,125.53333333333333,80.0625,134.4375,270.0,345.25,206.3125,1.0,55.142857142857146,1,0,0,0,0,0
SEYCHELLES,2019-04-11,847.0,766.0,10102.0,"",119.0,46.0,70.0,"",946.0,806.0,0.0,"",0,0,0,0,0,0
EGYPT,2019-05-17,835.6923076923077,483.2307692307692,10086.0,"",58.5,75.65384615384616,135.3846153846154,"",944.1923076923077,732.8846153846154,"","",0,0,0,0,0,0
TURKMENISTAN,2019-01-21,377.9130434782609,303.17391304347825,10283.45,10067.15,76.0909090909091,49.22727272727273,76.45454545454545,"",453.6521739130435,320.82608695652175,0.0,25.5,0,0,1,0,0,0
IRAN,2019-06-12,844.7052631578947,451.10526315789474,10029.406779661016,9078.93220338983,65.68181818181819,70.3578947368421,139.4842105263158,272.75,969.3684210526316,692.3789473684211,14.384615604694073,"",0,1,0,0,1,0
FRENCH POLYNESIA,2019-07-02,728.0,647.25,10182.57142857143,10159.333333333334,133.0,107.85714285714286,171.42857142857142,"",781.625,682.5,1.5,"",0,1,0,0,0,0
NORTHERN MARIANA ISLANDS,2019-03-08,810.0,715.75,10159.0,10002.666666666666,77.5,101.25,147.75,"",856.0,748.75,"","",0,0,0,0,0,0
DOMINICAN REPUBLIC,2019-07-19,840.0833333333334,764.6666666666666,10170.5,"",76.83333333333333,83.66666666666667,133.58333333333334,"",915.8333333333334,744.75,2.0,"",0,1,0,0,1,0
MOLDOVA,2019-07-01,790.4117647058823,598.0588235294117,10149.625,9989.625,95.17647058823529,40.5,64.85714285714286,"",930.2941176470588,620.2352941176471,"","",0,0,0,0,0,0
MALI,2019-07-11,848.6923076923077,740.3846153846154,10113.09090909091,9829.454545454546,62.0,35.23076923076923,70.08333333333333,"",932.0,778.3076923076923,5.0,"",0,1,0,0,1,0
TUVALU,2019-05-08,839.5,782.0,10090.0,"",202.0,14.5,49.5,"",888.0,796.0,31.0,"",0,1,0,0,0,0
INDONESIA,2019-11-06,821.6017699115044,731.141592920354,10089.586538461539,9997.211538461539,52.19469026548673,39.2212389380531,88.01785714285714,251.0,905.7610619469026,743.9911504424779,"","",1,1,0,0,1,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-04-10,319.5,223.0,10181.0,10179.5,"",59.0,105.0,"",373.5,272.5,"","",0,0,0,0,0,0
COOK ISLANDS,2019-04-01,814.0,766.0,"","",63.0,122.0,299.0,460.0,847.0,716.0,"","",1,1,0,0,1,0
TURKS AND CAICOS ISLANDS,2019-08-03,877.0,832.5,"","",62.0,102.5,139.5,"",905.0,833.0,"","",0,0,0,0,0,0
SIERRA LEONE,2019-07-04,808.0,735.0,"","",56.0,56.0,80.0,"",860.0,770.0,"","",0,1,0,0,1,0
COLOMBIA,2019-11-04,777.1071428571429,697.8571428571429,10080.76923076923,9277.454545454546,69.96428571428571,50.035714285714285,95.14285714285714,210.0,860.6071428571429,698.25,45.92857142857143,"",1,1,0,0,1,0
WAKE ISLAND,2019-09-25,850.5,766.0,10151.5,10138.0,62.0,105.0,180.0,251.0,887.0,813.0,"","",0,1,0,0,0,0
BELARUS,2019-01-12,224.58064516129033,204.32258064516128,10012.464285714286,9802.214285714286,45.096774193548384,60.16129032258065,82.19354838709677,159.2,296.48387096774195,105.7741935483871,10.7,78.06666666666666,1,1,1,0,0,0
URUGUAY,2019-12-22,657.0666666666667,541.7333333333333,10136.461538461539,10114.0,89.6,119.53333333333333,167.86666666666667,270.1111111111111,727.9333333333333,579.8,5.333333333333333,"",0,1,1,0,0,0
KUWAIT,2019-09-06,1017.0666666666667,500.8666666666667,10013.076923076924,"",96.85714285714286,70.06666666666666,106.6,220.0,1168.0666666666666,888.0,"","",0,0,0,0,0,0
NAMIBIA,2019-07-19,573.3571428571429,240.92857142857142,10183.0,8882.0,203.0,33.92857142857143,69.07142857142857,"",734.0714285714286,441.92857142857144,"","",0,0,0,0,0,0
NETHERLANDS,2019-03-19,796.0,689.0,"","",62.0,145.0,186.5,252.5,847.5,767.5,"","",0,0,0,0,0,0
ARGENTINA,2019-06-10,544.8059701492538,452.14925373134326,10121.933333333332,9749.333333333334,100.65671641791045,62.014925373134325,124.16417910447761,347.25,668.044776119403,430.8805970149254,10.0,8.0,1,1,1,0,1,0
UKRAINE,2019-10-25,504.5121951219512,477.609756097561,10216.346153846154,9973.444444444445,29.71794871794872,40.35897435897436,63.282051282051285,"",568.0731707317074,450.0731707317073,1.5,"",1,1,0,0,0,0
MACAU,2019-05-12,774.0,729.0,"","",61.0,67.0,111.0,"",811.0,721.0,"","",0,1,0,0,0,0
FRENCH POLYNESIA,2019-12-25,774.625,686.75,10099.714285714286,10073.0,158.28571428571428,86.75,134.375,280.0,821.375,727.875,60.99999923706055,"",0,1,0,0,0,0
BELIZE,2019-12-28,729.0,688.0,10138.0,"",98.0,21.0,70.0,"",810.0,644.0,0.0,"",1,0,0,0,0,0
BELARUS,2019-11-19,383.93548387096774,375.51612903225805,10273.357142857143,10064.464285714286,26.483870967741936,42.0,65.74193548387096,129.66666666666666,412.61290322580646,341.3225806451613,0.6153846153846154,"",1,1,1,0,0,0
ST. KITTS AND NEVIS,2019-07-08,836.0,760.0,10171.0,10115.0,99.0,99.0,181.0,"",889.0,774.0,4.0,"",0,1,0,0,1,0
LIBYA,2019-10-26,726.4736842105264,557.4736842105264,10178.777777777777,9848.07142857143,77.55555555555556,51.78947368421053,89.26315789473684,"",810.7368421052631,625.3157894736842,"","",1,1,1,0,1,0
KIRIBATI,2019-05-10,842.3333333333334,783.3333333333334,10102.0,"",174.66666666666666,55.666666666666664,90.33333333333333,"",894.6666666666666,806.6666666666666,24.0,"",0,1,0,0,1,0
SUDAN,2019-04-02,810.0,306.25,"","","",84.0,144.5,"",882.5,729.5,"","",0,0,0,0,0,0
NIGER,2019-06-02,881.3333333333334,703.2142857142857,10089.0,9716.615384615385,68.46666666666667,54.13333333333333,94.2,"",982.4,772.4666666666667,41.333333333333336,"",0,1,0,0,1,0
COSTA RICA,2019-12-17,773.5,680.0,10089.25,9551.5,74.75,65.0,112.25,241.0,864.5,668.5,"","",0,1,0,0,0,0
BHUTAN,2019-02-26,477.0,214.0,"","",63.0,87.0,181.0,429.0,590.0,284.0,"","",0,0,0,0,0,0
TUVALU,2019-11-22,846.0,772.0,10065.0,"",186.5,60.5,89.5,"",915.5,783.5,68.0,"",0,1,0,0,0,0
PUERTO RICO,2019-06-26,831.9090909090909,750.2,10175.5,10173.0,99.0,44.09090909090909,140.28571428571428,200.0,873.0909090909091,787.3636363636364,"","",0,0,0,0,0,0
MARTINIQUE,2019-04-10,778.0,691.0,"","",84.0,97.0,171.0,"",856.0,732.0,2.0,"",0,1,0,0,0,0
ANGUILLA,2019-08-23,839.0,744.0,10179.0,10137.0,147.5,123.0,135.0,"",869.0,767.5,3.0,"",0,1,0,0,0,0
LIBYA,2019-11-26,610.875,441.5,10138.0,9854.454545454546,71.0625,83.5,138.66666666666666,"",717.9375,505.5625,31.0,"",0,1,0,0,0,0
CONGO,2019-07-11,748.0,687.5,"","",43.0,52.0,115.0,"",824.0,698.0,"","",0,0,0,0,0,0
TONGA,2019-03-06,802.2,734.6,10134.333333333334,"",95.6,66.0,92.4,"",856.4,745.6,95.5,"",0,1,0,0,0,0
EGYPT,2019-04-06,718.4814814814815,463.4074074074074,10105.526315789473,"",58.125,60.333333333333336,124.92592592592592,229.0,834.3333333333334,599.0370370370371,12.0,"",0,1,0,0,0,0
AUSTRIA,2019-09-09,499.90076335877865,447.31297709923666,10140.02380952381,9234.63025210084,107.02777777777777,52.29007633587786,99.45801526717557,301.94444444444446,574.7251908396946,442.5038167938931,56.71578945360686,34.833333333333336,1,1,1,0,1,0
MACEDONIA,2019-04-05,482.94736842105266,399.10526315789474,10116.555555555555,9405.384615384615,89.42105263157895,73.66666666666667,118.8,220.0,537.1052631578947,427.42105263157896,17.0,"",1,1,0,0,0,0
CUBA,2019-11-20,724.25,634.25,10160.666666666666,10112.666666666666,56.833333333333336,69.16666666666667,128.5,205.0,813.6666666666666,643.25,"","",1,0,0,0,0,0
SOUTH AFRICA,2019-05-02,648.8392857142857,483.159509202454,10137.095238095239,9343.898734177215,136.15,47.785714285714285,91.4939024390244,202.5,811.125,517.1488095238095,1.4,"",1,1,0,0,0,0
NEPAL,2019-11-19,618.0,544.0,"","",29.0,33.0,80.0,"",734.0,527.0,"","",0,0,0,0,0,0
MONTSERRAT,2019-05-13,800.0,744.0,"","",62.0,149.0,181.0,"",824.0,770.0,"","",0,0,0,0,0,0
GUYANA,2019-10-19,837.5,764.0,10122.0,10118.0,68.0,65.0,103.25,"",900.5,747.25,3.5,"",0,1,0,0,1,0
SURINAME,2019-06-02,808.5,749.5,10120.0,"",72.0,42.5,100.0,"",879.0,761.0,"","",0,0,0,0,1,0
COOK ISLANDS,2019-06-25,792.0,697.0,"","",72.0,60.0,114.5,"",833.0,743.0,0.0,"",0,1,0,0,0,0
ZAIRE,2019-11-23,723.6,677.8,"","",44.0,48.8,83.6,"",786.6,663.8,28.0,"",1,1,0,0,1,0
BURMA,2019-04-09,840.7727272727273,673.75,10092.137931034482,"",42.72727272727273,16.25,31.11627906976744,251.0,947.4090909090909,687.0,14.85,"",1,1,0,0,0,0
WESTERN SAHARA,2019-02-13,728.6666666666666,325.6666666666667,10209.0,10214.0,51.0,84.33333333333333,130.0,206.0,851.6666666666666,611.0,"","",0,0,0,0,0,0
LEBANON,2019-05-09,614.0,482.3333333333333,10144.5,9599.0,70.66666666666667,39.666666666666664,83.0,"",704.0,560.0,"","",0,0,0,0,0,0
ECUADOR,2019-10-14,695.1176470588235,582.2941176470588,"","",66.3529411764706,71.0,123.0,"",785.5294117647059,600.5882352941177,"","",0,0,0,0,0,0
OMAN,2019-09-04,902.0714285714286,698.5714285714286,9983.3,9747.7,52.0,71.28571428571429,114.07142857142857,"",1003.6428571428571,822.8571428571429,2.0,"",0,1,0,0,0,0
FRENCH GUIANA,2019-08-15,707.0,"","","",89.0,19.0,130.0,181.0,856.0,428.0,31.0,"",0,1,0,0,0,0
GUATEMALA,2019-11-29,737.9,648.1,"","",60.4,58.9,109.8,"",815.0,651.2,"","",0,1,0,0,0,0
BELARUS,2019-01-03,285.80645161290323,265.2258064516129,10108.689655172413,9899.896551724138,52.483870967741936,61.67857142857143,87.42857142857143,252.33333333333334,306.35483870967744,270.64516129032256,13.357142891202654,45.833333333333336,0,1,1,0,0,0
BANGLADESH,2019-11-22,722.0294117647059,648.78125,10143.84375,10125.151515151516,25.294117647058822,4.617647058823529,26.045454545454547,"",848.4117647058823,638.4705882352941,"","",1,0,0,0,0,0
IRAQ,2019-03-18,590.1935483870968,399.61290322580646,10169.75,"",60.58064516129032,73.46428571428571,122.53571428571429,"",669.0322580645161,490.03225806451616,1.96,"",1,1,0,0,0,0
CHAD,2019-07-09,851.7142857142857,707.6,10122.333333333334,9695.6,57.714285714285715,36.57142857142857,89.57142857142857,"",936.4285714285714,728.8571428571429,58.25,"",0,1,0,0,1,0
RUSSIA,2019-03-02,134.64549653579678,70.25549132947977,10069.550632911392,9809.40099009901,142.93422655298417,56.90533333333333,87.26133333333334,239.625,232.87644341801385,26.094688221709006,4.167091841600379,177.1436388508892,1,1,1,0,1,0
GAMBIA  THE,2019-09-21,824.5,762.5,10119.0,"",62.0,40.0,100.0,"",890.5,740.5,75.0,"",0,1,0,0,1,0
SOMALIA,2019-02-23,787.6666666666666,673.0,"","",77.0,123.0,152.66666666666666,"",832.3333333333334,728.0,"","",0,0,0,0,0,0
